property_type,state,lat,lon,area_m2,price_usd
HOUSE,Yucatán,21.0411724,-89.5550539,195.0,4822.75
HOUSE,Tabasco,18.00557,-92.959735,205.0,4658.59
APARTMENT,Distrito Federal,19.441809,-99.156423,80.0,3427.39
HOUSE,Hidalgo,20.124367,-98.735725,150.0,4853.85
HOUSE,Veracruz de Ignacio de la Llave,20.9673656268,-97.3916879296,120.0,2357.03
APARTMENT,Distrito Federal,19.375412,-99.144234,60.0,5545.95
HOUSE,Morelos,23.634501,-102.552788,180.0,3327.57
APARTMENT,Distrito Federal,19.496076,-99.204251,60.0,1908.46
HOUSE,Sinaloa###,24.8053549677,-107.4623677164,95.0,2357.59
HOUSE,Morelos,18.842861,-99.225906,120.0,5545.95
HOUSE,Veracruz de Ignacio de la Llave,25.51485,-103.389699,140.0,2717.51
HOUSE,Morelos,18.9289862,-99.1802147,100.0,2495.68
HOUSE,Yucatán,21.0284038368,-89.6530058049,81.0,2080.22
HOUSE,Estado de México,19.233201,-99.558519,115.0,5824.62
APARTMENT,Distrito Federal,19.445032,-99.140207,133.0,3127.69
HOUSE,Morelos,18.858107,-99.200287,78.0,1802.43
HOUSE,Estado de México,19.668947,-99.224525,90.0,2105.26
HOUSE,Veracruz de Ignacio de la Llave,18.1495449,-94.5140773,104.0,3050.27
HOUSE,Veracruz de Ignacio de la Llave,18.141083,-94.458733,180.0,5824.62
HOUSE,Jalisco,20.689157,-103.366728,175.0,5408.58
HOUSE,Chiapas,16.70635,-93.177151,115.0,2825.48
HOUSE,Puebla,19.060701,-98.329774,255.0,7340.72
HOUSE,Chiapas,19.750508,-101.181947,90.0,1996.54
HOUSE,Zacatecas,23.634501,-102.552788,138.0,3327.57
HOUSE,Hidalgo,20.1213329,-98.7818531,66.0,1800.55
HOUSE,San Luis Potosí,22.150696,-101.010025,172.0,4265.93
HOUSE,Sonora,27.492267,-109.958231,236.0,6100.54
HOUSE,Chiapas,16.766455,-93.111488,240.0,3545.71
APARTMENT,Distrito Federal,19.396502,-99.128797,80.0,2102.44
HOUSE,Distrito Federal,19.510133,-99.100025,171.0,7431.57
HOUSE,Puebla,19.09276402,-98.22678055,100.0,2718.16
HOUSE,Querétaro,20.5951924,-100.3479663,180.0,6315.79
HOUSE,Morelos,18.862602,-99.213448,305.0,9985.07
APARTMENT,Veracruz de Ignacio de la Llave,19.119549,-96.107643,93.0,4021.76
HOUSE,San Luis Potosí,22.0951835008,-100.87474823,172.0,2639.87
HOUSE,Estado de México,19.550762,-99.242156,160.0,5852.36
HOUSE,Morelos,18.835054,-98.951226,250.0,3604.86
APARTMENT,Distrito Federal,19.270165,-99.152404,80.0,6915.79
APARTMENT,Distrito Federal,19.45569471,-99.16357613,76.0,6387.12
HOUSE,Durango,25.625198,-103.499954,132.0,2409.97
HOUSE,Baja California###,32.459403,-116.880827,5700.0,3882.16
HOUSE,Yucatán,21.0315095,-89.600513,349.0,10539.8
HOUSE,Distrito Federal,19.367215,-99.222138,180.0,6114.4
APARTMENT,Distrito Federal###,19.309208,-99.171906,70.0,4082.78
HOUSE,Estado de México,19.272027,-99.553293,107.0,3771.24
HOUSE,Jalisco,20.663444,-103.426533,350.0,13795.54
HOUSE,Veracruz de Ignacio de la Llave,25.439677,-100.946717,172.0,4767.87
HOUSE,Guerrero,17.6474239,-101.5455504,119.0,6582.83
HOUSE,Distrito Federal,19.345431,-99.209949,200.0,12023.69
HOUSE,Morelos,18.917542,-98.963181,220.0,5823.24
HOUSE,Estado de México,19.522923,-99.241837,340.0,13171.62
HOUSE,Veracruz de Ignacio de la Llave,23.634501,-102.552788,148.0,4293.63
HOUSE,Estado de México,19.2826098,-99.6556653,90.0,2967.78
HOUSE,Yucatán,21.039522,-89.563911,186.0,5240.92
HOUSE,Estado de México,19.564925,-99.218415,110.0,7570.22
HOUSE,Estado de México,19.542509,-99.218987,220.0,7902.97
HOUSE,Estado de México,19.54235,-99.19195,192.0,6627.4
HOUSE,Nuevo León,25.634661,-100.295769,242.0,4021.76
HOUSE,Puebla,18.97302,-98.206238,210.0,7894.74
HOUSE,Tamaulipas,22.2695545,-97.8750355,140.0,3752.72
HOUSE,Morelos,23.634501,-102.552788,115.0,2991.69
HOUSE,Sinaloa,24.770091,-107.444782,155.0,4016.62
HOUSE,Nuevo León,25.751371,-100.238281,185.0,3826.7
HOUSE,Querétaro,20.631845,-100.390495,315.0,12478.38
HOUSE,Sonora,29.083198,-110.993222,162.0,3050.27
APARTMENT,Estado de México,19.531834,-99.240456,117.0,7627.48
HOUSE,Jalisco,20.66976,-105.204857,70.0,1857.89
HOUSE,Distrito Federal,19.456544,-99.127136,278.0,9677.67
HOUSE,Estado de México,19.2693686,-99.6021262,250.0,15512.47
HOUSE,Nuevo León,23.634501,-102.552788,200.0,5185.46
APARTMENT,Distrito Federal,19.432657,-99.177444,150.0,7109.74
HOUSE,Chiapas,16.740764,-93.089951,148.0,4436.76
APARTMENT,Distrito Federal,19.374421,-99.13907,72.0,6230.87
APARTMENT,Distrito Federal,19.400731,-99.125466,80.0,3582.68
HOUSE,Puebla,19.046724,-98.254127,136.0,6329.09
APARTMENT,Distrito Federal,19.499434,-99.111916,85.0,5915.95
HOUSE,Hidalgo,20.0519991,-98.755252,110.0,2354.57
APARTMENT,Quintana Roo,20.626583,-87.078659,145.0,6075.64
APARTMENT,Guerrero,16.829584,-99.9083,154.0,6025.67
HOUSE,Nuevo León,25.7394971,-100.2754971,164.0,3462.6
HOUSE,Morelos,18.862602,-99.213448,210.0,7473.16
HOUSE,Hidalgo,20.036614,-98.77615,295.0,4986.15
HOUSE,Chiapas,16.769737,-93.088928,140.0,4159.46
HOUSE,Querétaro,20.726007,-100.442642,200.0,6405.57
HOUSE,Querétaro,20.394361,-99.973053,354.0,6100.54
APARTMENT,Durango,24.010702,-104.613602,88.0,2274.38
HOUSE,Jalisco,20.755833,-103.413251,180.0,7625.68
HOUSE,Puebla,19.043223,-98.268716,168.0,4852.7
APARTMENT,Distrito Federal,19.496076,-99.204251,60.0,1908.46
HOUSE,Nayarit,20.70506,-105.269812,101.0,3462.6
HOUSE,Morelos,18.882725,-99.163605,112.0,4576.49
HOUSE,Distrito Federal,19.390301,-99.11161,187.0,6655.13
HOUSE,Guanajuato,21.121012,-101.600136,207.0,6379.35
HOUSE,Veracruz de Ignacio de la Llave,25.558637,-103.449786,250.0,6094.18
APARTMENT,Guerrero,16.801018,-99.824979,98.0,5240.92
HOUSE,Tabasco###,17.97423,-92.923836,110.0,2908.59
APARTMENT,Yucatán,21.06334852,-89.61303592,60.0,2462.6
HOUSE,Estado de México,19.1617587,-99.6178249,85.0,3050.99
HOUSE,Veracruz de Ignacio de la Llave,19.155567,-96.13928,165.0,3188.92
HOUSE,Chiapas,19.710472,-101.222626,190.0,3327.57
HOUSE,Morelos,18.9212022,-99.1739857,125.0,3272.88
APARTMENT,Estado de México,19.508253,-99.254997,113.0,8088.76
APARTMENT,Nuevo León,25.580088,-100.239685,130.0,5484.76
HOUSE,Morelos,18.850763,-98.943855,168.0,3549.4
HOUSE,Yucatán,20.996355,-89.583946,248.0,6648.2
HOUSE,Guerrero,16.860338,-99.870399,168.0,4991.35
HOUSE,Yucatán,21.0399331,-89.5965747,235.0,6748.35
HOUSE,San Luis Potosí,22.186096,-101.005652,240.0,7625.68
APARTMENT,Distrito Federal,19.474285,-99.084981,74.0,1894.74
HOUSE,Estado de México,19.476202,-99.261893,230.0,15251.35
HOUSE,Querétaro,20.723525,-100.45586,248.0,7958.43
APARTMENT,Quintana Roo,21.13593739,-86.76753902,84.0,4437.81
HOUSE,Morelos,18.891621,-99.071698,68.0,2188.37
HOUSE,Morelos,18.9611008,-99.2684274,192.0,9152.98
HOUSE,Estado de México,19.263756,-99.540924,134.0,4847.65
APARTMENT,Nuevo León,25.654263,-100.297874,5700.0,2912.31
HOUSE,Distrito Federal,19.2925929444,-99.1806221008,96.0,7294.65
APARTMENT,Distrito Federal###,19.400249,-99.177444,150.0,14404.43
HOUSE,Tamaulipas,22.2465535,-97.8721436,109.0,4155.12
HOUSE,Veracruz de Ignacio de la Llave,25.572505,-103.425036,330.0,6377.84
HOUSE,Morelos,18.933414,-99.194748,250.0,15415.84
HOUSE,Morelos,23.634501,-102.552788,160.0,5240.92
HOUSE,Guerrero,16.874741,-99.889244,300.0,5199.32
HOUSE,Baja California Sur,24.15963233,-110.3057599,96.0,3462.6
APARTMENT,Morelos,18.963312,-99.214456,76.0,2301.57
HOUSE,Veracruz de Ignacio de la Llave,19.513165,-96.898109,6500.0,6232.69
APARTMENT,Yucatán###,21.03071,-89.618103,131.0,4077.24
HOUSE,Puebla###,18.921051,-98.417053,116.0,4813.88
HOUSE,Sinaloa,23.283125,-106.406723,192.0,2495.68
HOUSE,Estado de México,19.69323,-99.22522,70.0,2794.63
HOUSE,Guanajuato,21.178095,-101.708252,360.0,9400.38
HOUSE,Sinaloa,23.256596,-106.415812,190.0,2911.62
HOUSE,Chiapas,16.769737,-93.088928,106.0,2772.97
HOUSE,Tabasco,18.00557,-92.959735,205.0,4658.59
HOUSE,Querétaro,20.582091,-100.391196,300.0,12478.38
HOUSE,Morelos,18.917542,-98.963181,182.0,5130.0
APARTMENT,Distrito Federal,23.634501,-102.552788,100.0,4155.12
HOUSE,Morelos,18.884224,-98.982506,150.0,2437.67
HOUSE,Morelos,18.883513,-99.221881,80.0,2357.03
APARTMENT,Distrito Federal,19.400249,-99.177444,150.0,14419.46
HOUSE,Estado de México,19.272732,-99.453377,126.0,3604.86
HOUSE,Colima,19.274727,-103.74485,329.0,5491.79
HOUSE,Querétaro,20.6521079,-100.3491545,250.0,7627.48
HOUSE,Jalisco,20.7670434,-103.3941011,195.0,7154.27
HOUSE,San Luis Potosí,22.11830417,-101.0321938992,360.0,12897.38
HOUSE,Quintana Roo,21.101317,-86.862888,182.0,7063.71
HOUSE,Veracruz de Ignacio de la Llave,18.1479784,-94.4626507,157.0,6371.19
house,Estado de México,19.560181,-99.233528,150.0,67965.56
house,Nuevo León,25.6884355,-100.1988071,186.0,63223.78
apartment,Guerrero,16.767704,-99.764383,82.0,84298.37
apartment,Guerrero,16.829782,-99.911012,150.0,94308.8
house,Yucatán,21.05258302,-89.53863859,205.0,105191.37
